title,,,,,
Gone Girl,0.017264415154867173,0.014772408644251424,0.024013504067320873,0.018145622528533543,0.015677825124696874
Green Room,-0.005974150513933959,-0.008725073788933042,-0.009431057704947792,0,-0.009433234021023022
Guardians of the Galaxy,0.04079329351805636,0.052174579281849674,0.080152078726237,0.057401333286793546,0.027673698448662822
Guardians of the Galaxy Vol. 2,0.032917357478906624,0.04064811104443741,0.04289986080205889,0.046170888842457604,0.03439979184883304
Hacksaw Ridge,0.044130751475706616,0.055233815898170356,0.08837875558982367,0,0.04392058468219303
"Hail, Caesar!",0.03956033176769525,0.03540969692609211,0.03303952969849224,0.03371148269915707,0.03973040168576812
Happy New Year,0.030259977742769034,0.034107577265804906,0.03730039936672629,0.03529924502745982,0.028740921270056875
Hidden Figures,0.061331322739142345,0.05790936957721016,0.05033403156590916,0.07883361923532702,0.05098145396178508
How to Train Your Dragon 2,0.0711029701062769,0.06798487904059375,0.09529062437970051,0.08382981788095246,0.0665235015933902
If I Stay,0.04624329789866602,0.04722416256414628,0.047380536799438266,0.07798864672034668,0.05319524100846273
Inside Out,0.05451221852392705,0.06340837385720276,0.06989376650543629,0.08570403470210912,0.05371490342979463
It Follows,-0.007720479034412142,-0.0015056791755919334,0.0050978855847184255,-0.0038429321610754636,0.002253677734833873
Jackie,0.023377034722893313,0.025240224879394108,0.025799997316416592,0.026203189408086747,0.023977185141432086
Jersey Boys,0.04215933263754506,0.03677501733789344,0.07063517160952341,0,0
John Wick,0.040433964870035054,0.019670011695050754,0.007112368235111991,0.004131758743589603,0.021160316440811948
John Wick_ Chapter 2,0.03229646843629033,0.02370652487339721,0.035264547335090664,0.029725690416775308,0.025798957376524594
Joy,0.028660005155096466,0.0314917672082748,0.02176659353980184,0.025117804987826804,0.025572737600218783
Jurassic World,0.02190469542307706,0.022938789749146506,0.032407802487122564,0.028827552201288263,0.022169285693710686
Kingsman_ The Secret Service,0.0344337883949678,0.03510666364206519,0.02580054868062085,0.05053719930469988,0.01967612797943049
Kong_ Skull Island,0.02860890442494137,0,0.04292411735086472,0.03157876784241549,0.028598684805361603
La La Land,0.0677626953250497,0.07581836170782227,0.11418876769141485,0,0.07322023129249222
Legend,0.06907782030385312,0.02060786138366256,0.029448881792006994,0.03496337326062945,0.0577063379561119
Life,0.006193004962406078,-0.00293906235151798,0.019134255255561887,0.0017324404638141867,0.0030451639993964645
Lion,0.07045967858012707,0.05958426957420454,0.07547832257522555,0.08829963901999746,0.06697838946065736
Little Boy,0.20411038883420118,0.08781187637334507,0,0.11367513084605667,0.07531747940612252
Logan,0.026999241254256012,0.029228472401634953,0.042100779084103354,0.04161224600111728,0.013056786254189025
Love _ Mercy,0.05824350916610328,0.05281169160661152,0.12749719735164106,0,0.02528335419322208
Lucy,0.013895128285404505,0.018367414452774743,0.026172139360226426,0,0
Macbeth,0.015014199296743802,0.01877404543125275,0.03156462694056989,0.05262502092723355,0.012410737587302935
Mad Max_ Fury Road,0.029648634919199567,0.017901388517163056,0.03273155606606979,0,0.021815187288072913
Magic Mike XXL,0.0016134321536335756,0.023798328762554943,0.013530501559079252,0.006725136797792201,0.01959543390133574
"McFarland, USA",0.056265719657401736,0.04669457589056051,0.06396593100126476,0.06314289298131981,0.02916854477402047
Me Before You,0.049967556252676175,0.028768234860311766,0.027669146267681334,0.029571066299187567,0.03607963814631963
Million Dollar Arm,0.04849626383814584,0.048165615074193494,0,0,-0.0073357054580887315
Minions,0.01513394351417884,0.018123572256213995,0.05923841531814073,0.029691012275652347,0
Mission_ Impossible - Rogue Nation,0.04108006229619915,0.02848456297805445,0.04179121883227011,0,0.03207913142135114
Moana,0.05403577353387277,0.04063145474262065,0.05622556669147219,0.04672547082842268,0.04677622778645341
Nightcrawler,0.03886288980980639,0.021373946935605365,0.02107015847413661,0.04024687523721063,0.028163187642805405
Non-Stop,0.08053796853962585,0.017560463454242094,0,0.033088672131693454,0.019683628640056846
Passengers,0.04881855860801839,0.04765453565841006,0.05266133022752027,0.06632584564795008,0.04226957945805685
Pawn Sacrifice,0.047274081602678646,0.027779429444853745,0.03038068382071613,0.028613456262379763,0.03458871374439883
Pirates of the Caribbean_ Dead Men Tell No Tales,0.012578690641066025,0.009867447357413182,0.022261435908373855,0.02030088125736549,0.007043154274431866
Pitch Perfect 2,0.04096497587238833,0.031586561104765515,0.05494121888876574,0.04054116100310593,0.04016269958080193
Point Break,0.0164404931629827,0.014443509685018112,0.01335382722732043,0.015938206169101125,0.018406591897545687
Popstar_ Never Stop Never Stopping,0.0060559441421755575,0.02637937463835713,0.006813961383902855,0.04066136770025483,0.011261665541863433
Rogue One_ A Star Wars Story,0.02562075904669368,0.03200115265183848,0.042516044764585766,0.0295823757757456,0.03711863460681616
Room,0.03950564447146344,0.03713771044241956,0.05989885778008766,0.04609376485704127,0.0507341659638301
Sausage Party,0.008088423567380678,0.008265754611911272,-0.017489167183143535,0.007501517417797674,-0.00564194004652562
Selma,0.03969111734863157,0.031115701063552926,0.0656032807585732,0.05218055147445555,0.02447478794613035
Sicario,0.014315141329407033,0.024861337282398033,0.03552620756444197,0.03805310994799164,0.0224669447794454
Silence,0.04156842657191049,0.027216910421346708,0.021798950069305115,0.04098168506611488,0.02286128280149098
Sing Street,0.08883103264223219,0.08767546840877516,0.08308888067084524,0.10247676031276542,0.07857831662841967
Snowden,0.03436253380209227,0.03656676524727978,0.046725751625619046,0.05753702588466633,0.025972920281801832
Southpaw,0.02784491737436367,0.03797565740555861,0.04766106945734449,0,0.030118182739648846
Split,0.036303533947635185,0.012377639505923615,0.023857255249996965,0,0.031895699059924676
Spotlight,0.07043735269644977,0.05576842179409603,0.05269553518562278,0.07882897251011317,0.058532814278753904
Steve Jobs,0.03803874556327608,0.02523333377388881,0.049382575004057086,0.03912232738708761,0.03103062645956905
Straight Outta Compton,0.029827360076204495,0.02345776878882198,0.05597405475758739,0,0.027014108784693992
Suicide Squad,-0.008453938280361594,-0.009634512486237978,-0.015540944637507104,0,-0.002451644051355239
Sully,0.06454313924661895,0.04814922106759975,0.058545764530841114,0.049965608898560825,0.05040381033470615
Sultan,0.10318446840524573,0.08866686404554511,0.10517295078297326,0.10627794864778511,0.09827728531535064
The Amazing Spider-Man 2,0.022609160714949186,0.02565962649215897,0.04224470445270159,0,0.021703655877073694
The Babadook,0.004848894275620982,-0.011368859928401889,0.01261885732758175,0,-0.011329893080436975
The Big Short,0.05005825216169358,0.03029438328965145,0.04475205576667231,0.03998933024141311,0.02209016566053046
The Conjuring 2,0.04044259796024519,0.022480405947459363,0.029860474420766014,0.05280075999987575,0.007476713022959014
The Danish Girl,0.07095775719926724,0.04753312333817152,0.06210130914591472,0.050902342841739785,0.07274385486659267
The Equalizer,0.028099811588896864,0.016586453424292713,0.04289127085534914,0,0.009161850737535641
The Fault in Our Stars,0.04314033067084923,0.04262405705008311,0.05273230480468292,0.051937142163261216,0.039194734364402135
The Finest Hours,0.0322978744117314,0.016936851526894933,0.031752301473840894,0.024175819952798112,0.020997878756361575
The Grand Budapest Hotel,0.055544388879830195,0.057730074374972955,0.09503686209711952,0,0.05750533004950231
The Hateful Eight,0.025683058399296306,0.02390699450111069,0.058509538329961024,0,0.020911339818872946
The Hobbit_ The Battle of the Five Armies,0.022846724711366395,0.02486231950468719,0.011655442131680781,0.018856823521358205,0
The Hunger Games_ Mockingjay - Part 1,0.023702990429790807,0.019050669770530756,0.031347397843943935,0.026849023180403362,0.011252316360658154
The Imitation Game,0.04809591411806424,0.06402407060590266,0.0957411730101913,0,0.06623336822295903
The Lego Movie,0.0551867980747105,0.04770182436661526,0.14085965850698387,0,0.04576230999894371
The Lobster,0.0043966227261297165,-0.005513678374320574,0.01877172904775905,-0.006644517879084691,0.003335350436215379
The Lost City of Z,0.03772331287488498,0.02207273835363575,0.037515435394744126,0.041901675892785664,0.02134967800013522
The Martian,0.02422355859277731,0.020482508827059577,0.027730210383512782,0.027390633646529987,0.023281059153854016
The Maze Runner,0.00926859378589249,0.0032274652420546937,0,-0.002417182984266559,0.01225486156352414
The Monuments Men,0.02741590112547999,0.02686790345116925,0.03791184673392202,0.026960902587597,0.031217882020215994
The Nice Guys,0.02464178889007303,0.024489346155371593,0.027832695768080607,0.030356000543084814,0.012620816040917327
The Ottoman Lieutenant,0.04721661111670199,0.01642908695473227,0.007754592773300548,0.013135422092335803,0.031301057921557435
The Revenant,0.0076394436449718755,0.005455265086301795,0.017549556265527677,0,0.020995496057871498
The Secret Life of Pets,0.022827840189576287,0.029208139523169738,0.03165253494608898,0.02742689639637364,0.031210433415340216
The Theory of Everything,0.03822521120029512,0.0634565624684147,0.061566249288087245,0.06860236322444582,0.061217129744103205
The Water Diviner,0.04379407023854929,0.032092968589387295,0.03715971235828666,0.043438774474147776,0
The Witch,0.009472826958837808,-0.001666539757577393,-0.004289019727386047,0,0.0016655011430178775
Thor_ Ragnarok,0.04292608576162479,0.03049178016778887,0.028942758085156277,0.032943668579950215,0
Unbroken,0.045417755947173746,0.02879689707626977,0.04115756928105989,0.039739908713267554,0.02332539125777088
War Dogs,0.03781779302306159,0.05599833239821154,0.030929269108742694,0.06641801214232157,0.040695524805648566
War Machine,-0.0038371907705355146,-0.009915487911750488,0.031477367599220374,0.017970122026788903,0
Warcraft,0.04618002296661737,0.04036739506820719,0.054557253315502166,0.04505159851542319,0.025774953803873825
What We Do in the Shadows,0.022389447433476276,0.024548584037535133,0.0417330540227477,0,0
Whiplash,0.01194925716603363,0.02388151686987301,0.042271680827509955,0,0.027379257166008156
Wind River,0.03226241053783283,0.02018630088042589,0.023845730262250803,0,0.02042644059816605
Woman in Gold,0.046141212038408076,0.0484286859181202,0.03913894000125867,0.06556124887995482,0.05569966474641504
Wonder Woman,0.04511068941497993,0.048238222790117316,0.036584178219564,0.03555667333416617,0.05280790757056697
X-Men_ Apocalypse,0.032164010665244554,0.02942510548923196,0.02145481319858259,0.027613672012467068,0.022519725529925625
X-Men_ Days of Future Past,0.0452353736365517,0.03957243326290062,0.05354227727589555,0.04614547486103826,0.04073905794825003
Youth,0.03691139278828113,0.04115752054850855,0.04168752018031724,0.035950263785293195,0.041638085050002514
Zootopia,0.04151178228925454,0.059440974400589264,0.11637762802378737,0,0.04607986050068582
